Order ID,Order Date,Segment,Sales,Quantity,Discount,Region
DE-146255,10/18/19,Segment B,280.368,6,0.2,Northeast
DE-106068,10/18/19,Segment B,15.072,4,0.2,Northeast
DE-125661,11/13/20,Segment A,15.7464,9,0.6,Midwest
DE-169726,1/31/21,Segment A,13.9968,3,0.2,South
DE-169460,11/18/21,Segment A,9.6984,3,0.2,West
DE-108616,7/26/22,Segment A,2.9736,1,0.2,Northeast
DE-165659,11/12/22,Segment A,31.932,1,0,Northeast
DE-125829,9/26/20,Segment A,30.996,3,0,Northeast
DE-162775,9/26/20,Segment A,566.937,7,0,Northeast
DE-103765,9/26/20,Segment A,71.1504,9,0.2,Northeast
DE-142622,4/4/19,Segment B,348.82500000000005,5,0,South
DE-158869,4/4/19,Segment B,149.97,2,0,South
DE-163566,4/4/19,Segment B,29.160000000000004,3,0,South
DE-162950,4/4/19,Segment B,19.44,2,0,South
DE-121300,9/14/19,Segment A,417.8628,9,0.4,Northeast
DE-121797,9/14/19,Segment A,61.614,7,0,Northeast
DE-163020,9/14/19,Segment A,2519.964,4,0,Northeast
DE-158610,9/14/19,Segment A,541.17,2,0,Northeast
DE-106264,9/14/19,Segment A,15.290999999999999,1,0,Northeast
DE-160150,9/14/19,Segment A,259.17300000000006,3,0,Northeast
DE-129567,9/14/19,Segment A,40.338,9,0,Northeast
DE-104759,12/30/22,Segment B,151.68,8,0,West
DE-153269,6/21/20,Segment A,97.1784,3,0.2,South
DE-122728,11/27/22,Segment C,70.476,7,0,Northeast
DE-153808,11/27/22,Segment C,112.01279999999998,4,0.2,Northeast
DE-102736,10/24/21,Segment C,20.46,5,0,West
DE-132479,12/14/20,Segment A,7.2864,2,0.2,West
DE-159926,11/14/21,Segment B,45.54,4,0,South
DE-162390,9/30/22,Segment A,21.006,3,0,Northeast
DE-137085,9/30/22,Segment A,46.394999999999996,5,0,Northeast
DE-109820,11/8/20,Segment A,107.91000000000001,2,0,West
DE-138674,4/2/21,Segment A,1185.7428,6,0.1,Northeast
DE-128524,4/2/21,Segment A,57.456,8,0,Northeast
DE-114370,4/2/21,Segment A,3.2328,1,0.2,Northeast
DE-149734,2/3/22,Segment A,77.634,2,0,West
DE-100580,2/3/22,Segment A,125.136,4,0,West
DE-123918,2/3/22,Segment A,42.12,4,0,West
DE-149671,12/25/22,Segment C,10.2528,4,0.2,West
DE-161746,12/25/22,Segment C,1010.8512,3,0.2,West
DE-164448,6/21/19,Segment A,1093.365,3,0,Northeast
DE-152163,3/7/22,Segment B,101.67,2,0,West
DE-140186,9/26/22,Segment B,59.849999999999994,5,0,West
DE-101182,6/30/19,Segment A,2.4192,1,0.2,Northeast
DE-161823,6/30/19,Segment A,5.9399999999999995,3,0,Northeast
DE-119914,8/7/20,Segment A,25.56,4,0,Midwest
DE-102554,8/7/20,Segment A,191.64600000000002,3,0,Midwest
DE-126550,7/1/22,Segment C,1201.9008,2,0.2,Midwest
DE-140984,7/1/22,Segment C,682.8696,3,0.3,Midwest
DE-165316,7/1/22,Segment C,17.0688,2,0.6,Midwest
DE-138492,10/26/20,Segment B,158.376,2,0.2,West
DE-164882,10/26/20,Segment B,103.08,2,0.2,West
DE-105732,7/30/19,Segment B,2051.7599999999998,8,0,West
DE-126452,11/19/21,Segment A,271.764,2,0,Midwest
DE-133424,7/6/20,Segment A,153.3168,3,0.2,West
DE-127110,11/10/19,Segment A,3.51,2,0,Midwest
DE-107720,11/10/19,Segment A,11.556000000000001,3,0,Midwest
DE-108441,11/10/19,Segment A,14.256,3,0,Midwest
DE-106831,11/10/19,Segment A,507.54600000000005,3,0,Midwest
DE-149335,11/10/19,Segment A,56.646,3,0,Midwest
DE-156237,11/10/19,Segment A,481.86899999999997,3,0,Midwest
DE-120782,5/28/21,Segment B,5257.35,5,0,Midwest
DE-120418,5/28/21,Segment B,216.18,3,0,Midwest
DE-160745,5/28/21,Segment B,471.82500000000005,3,0,Midwest
DE-114510,3/8/20,Segment B,5.112,1,0.2,West
DE-128755,10/20/22,Segment A,1.8648,2,0.8,South
DE-118129,10/20/22,Segment A,295.55928,3,0.32,South
DE-131338,11/6/21,Segment A,47.9232,2,0.2,West
DE-125731,12/27/21,Segment B,7.4879999999999995,3,0.2,Northeast
DE-107132,4/13/20,Segment B,56.519999999999996,2,0,West
DE-138002,4/13/20,Segment B,387.86400000000003,2,0.2,West
DE-152933,4/13/20,Segment B,113.76,2,0,West
DE-160899,9/13/22,Segment B,68.03999999999999,7,0,Northeast
DE-163265,9/13/22,Segment B,68.67,3,0,Northeast
DE-121790,9/25/22,Segment A,36.261,3,0,South
DE-157161,9/25/22,Segment A,34.839,7,0,South
DE-137113,10/10/20,Segment A,1621.4688,6,0.2,South
DE-165078,11/27/20,Segment C,898.5024,8,0.4,Northeast
DE-116981,9/13/20,Segment A,179.964,4,0,Midwest
DE-164091,9/13/20,Segment A,1364.5800000000002,7,0,Midwest
DE-101931,11/15/22,Segment A,151.1568,6,0.2,South
DE-150749,11/15/22,Segment A,40.536,2,0.2,South
DE-142979,5/6/22,Segment A,20.844,2,0,West
DE-123925,11/28/19,Segment B,596.4000000000001,5,0,South
DE-152555,11/28/19,Segment B,128.94,7,0,South
DE-136000,11/28/19,Segment B,19.68,4,0,South
DE-131947,11/28/19,Segment B,68.49,3,0,South
DE-102295,5/10/19,Segment A,142.317,3,0,West
DE-168158,5/10/19,Segment A,39.24,5,0.2,West
DE-159730,3/4/21,Segment A,3537.0648,3,0.2,South
DE-128118,3/4/21,Segment A,2.0736,1,0.2,South
DE-164406,3/4/21,Segment A,388.77840000000003,3,0.2,South
DE-105221,3/4/21,Segment A,37.548,7,0.2,South
DE-112039,8/15/20,Segment A,93.807,7,0,West
DE-112403,8/15/20,Segment A,63.23400000000001,3,0,West
DE-158638,9/12/20,Segment A,8.334,2,0,Northeast
DE-161466,9/12/20,Segment A,95.382,2,0,Northeast
DE-126067,9/12/20,Segment A,1.116,1,0,Northeast
DE-155481,9/12/20,Segment A,18.63,2,0,Northeast
DE-150035,9/12/20,Segment A,26.009999999999998,5,0,Northeast
DE-149034,9/12/20,Segment A,24.462,1,0,Northeast
DE-166961,1/12/20,Segment B,697.77,3,0,South
DE-160171,5/12/20,Segment A,32.967000000000006,3,0,Northeast
DE-125934,9/27/21,Segment A,46.30500000000001,3,0,West
DE-163594,9/27/21,Segment A,7.047000000000001,3,0,West
DE-100706,9/27/21,Segment A,31.86,5,0,West
DE-147298,9/27/21,Segment A,26.91,5,0,West
DE-139192,9/10/22,Segment A,15.732000000000001,2,0,Midwest
DE-105669,4/16/22,Segment B,118.71000000000001,3,0,West
DE-137428,6/11/22,Segment B,12.600000000000001,5,0,Northeast
DE-102596,9/2/22,Segment A,448.434,7,0,Midwest
DE-133263,6/14/19,Segment C,255.528,3,0,Midwest
DE-131632,5/19/22,Segment C,848.232,7,0,Midwest
DE-131275,5/19/22,Segment C,137.94,5,0,Midwest
DE-124737,5/19/22,Segment C,51.827999999999996,7,0,Midwest
DE-141544,9/13/22,Segment A,149.796,3,0,West
DE-166163,6/22/21,Segment A,32.904,5,0.2,Northeast
DE-107986,6/22/21,Segment A,167.52960000000002,6,0.2,Northeast
DE-152170,6/22/21,Segment A,318.2112,2,0.2,Northeast
DE-164959,11/26/19,Segment C,98.376,2,0,West
DE-101161,3/20/22,Segment A,13.1616,2,0.2,West
DE-128223,3/20/22,Segment A,627.444,5,0.2,West
DE-167318,3/20/22,Segment A,27.837,1,0,West
DE-167927,3/20/22,Segment A,24.746399999999998,7,0.2,West
DE-150595,10/18/19,Segment B,908.01,6,0,South
DE-158211,8/23/22,Segment A,189.0072,1,0.2,West
DE-122693,11/20/21,Segment B,82.44,3,0,Midwest
DE-122595,9/20/19,Segment A,147.798,3,0,South
DE-104066,9/20/19,Segment A,326.646,3,0,South
DE-128517,9/20/19,Segment A,53.982,2,0,South
DE-149083,9/12/21,Segment A,299.646,3,0,West
DE-118087,9/12/21,Segment A,35.8848,2,0.2,West
DE-141565,9/24/21,Segment B,20.52,2,0,West
DE-169859,8/5/22,Segment B,4.977,3,0.8,South
DE-130456,7/26/21,Segment C,12.527999999999999,1,0,South
DE-146920,8/3/21,Segment B,204.696,2,0.2,West
DE-118773,8/3/21,Segment B,500.36400000000003,3,0.2,West
DE-149510,8/3/21,Segment B,18.816000000000003,2,0.2,West
DE-105046,5/21/20,Segment A,18.691200000000002,8,0.8,Midwest
DE-167745,11/4/22,Segment A,39.15,3,0,West
DE-143917,4/16/20,Segment B,18.864,4,0.2,Northeast
DE-138247,12/13/21,Segment A,224.95499999999998,5,0,South
DE-108189,12/13/21,Segment A,44.208,4,0,South
DE-145401,10/30/20,Segment A,164.619,3,0,South
DE-156216,3/7/19,Segment C,129.17759999999998,2,0.2,West
DE-112564,3/5/20,Segment B,149.058,2,0.3,Northeast
DE-110898,3/5/20,Segment B,50.352,2,0.2,Northeast
DE-122035,8/9/21,Segment A,9.504000000000001,2,0,South
DE-158806,1/4/22,Segment A,34.992000000000004,6,0,West
DE-155208,10/10/22,Segment A,31.680000000000003,5,0,West
DE-128328,10/21/22,Segment C,54.633599999999994,3,0.2,Northeast
DE-169852,9/7/19,Segment C,236.1312,3,0.2,South
DE-110254,9/7/19,Segment C,3.504,2,0.8,South
DE-127474,9/7/19,Segment C,240.95399999999998,1,0.3,South
DE-143336,9/7/19,Segment C,56.025600000000004,4,0.2,South
DE-123568,9/7/19,Segment C,26.2368,3,0.2,South
DE-124744,10/1/22,Segment B,17.64,2,0,West
DE-130960,10/1/22,Segment B,251.91,3,0,West
DE-123540,10/1/22,Segment B,5.835,1,0,West
DE-142545,11/17/22,Segment C,62.928,4,0,Northeast
DE-168655,9/12/22,Segment A,29.124,4,0,West
DE-157588,9/12/22,Segment A,365.94000000000005,5,0,West
DE-147704,1/17/22,Segment B,41.88,4,0,West
DE-126732,1/17/22,Segment B,599.508,7,0.2,West
DE-125234,11/27/21,Segment C,4.4928,4,0.7,South
DE-121888,11/7/20,Segment A,643.6800000000001,3,0,Northeast
DE-143175,12/15/22,Segment B,239.70000000000002,4,0,South
DE-141082,12/15/22,Segment B,67.125,5,0,South
DE-126732,9/13/19,Segment C,408.13919999999996,6,0.3,South
DE-108700,12/7/19,Segment A,94.968,4,0,South
DE-129196,9/8/22,Segment A,12.132000000000001,1,0,Midwest
DE-121314,10/8/22,Segment A,76.968,2,0,Midwest
DE-127341,9/5/20,Segment B,9.24,2,0,Midwest
DE-123946,9/5/20,Segment B,55.260000000000005,3,0,Midwest
DE-131114,3/30/19,Segment B,23.759999999999998,3,0,West
DE-165155,3/30/19,Segment B,66.6,3,0,West
DE-109603,5/6/22,Segment A,19.116,9,0.2,West
DE-130029,5/6/22,Segment A,8.5968,8,0.7,West
DE-146563,5/6/22,Segment A,80.9919,3,0.7,West
DE-118843,5/1/22,Segment C,196.752,4,0,West
DE-163881,9/8/19,Segment A,16.1136,2,0.2,South
DE-113047,9/8/19,Segment A,870.0300000000001,5,0.3,South
DE-148852,9/8/19,Segment A,163.9008,6,0.2,South
DE-128328,6/21/22,Segment A,4.017600000000001,1,0.2,South
DE-102925,12/26/20,Segment A,46.4292,1,0.4,Midwest
DE-124779,8/16/22,Segment B,75.6,8,0,Midwest
DE-105823,3/5/22,Segment A,80.6112,2,0.2,South
DE-162670,7/28/22,Segment A,13.401000000000002,1,0,Northeast
DE-113733,7/28/22,Segment A,489.52799999999996,8,0,Northeast
DE-104661,9/24/21,Segment B,6.12,2,0,West
DE-151372,9/24/21,Segment B,28.349999999999998,3,0,West
DE-137624,5/31/21,Segment B,3413.25,10,0,South
DE-124891,5/31/21,Segment B,2969.55,6,0,South
DE-105599,5/31/21,Segment B,93.15,6,0,South
DE-119480,11/16/19,Segment A,33.5664,2,0.3,Midwest
DE-111829,9/21/19,Segment C,10.2528,2,0.6,South
DE-162565,2/21/21,Segment B,103.42500000000001,5,0,Northeast
DE-126977,2/21/21,Segment B,444.555,3,0,Northeast
DE-111388,2/21/21,Segment B,59.97,2,0,Northeast
DE-137337,11/20/22,Segment A,171.9522,3,0.3,South
DE-139087,11/20/22,Segment A,11.735999999999999,5,0.2,South
DE-122770,11/20/22,Segment A,1372.6692,6,0.8,South
DE-162313,8/22/21,Segment C,11.059199999999999,4,0.2,South
DE-136539,8/22/21,Segment C,33.657599999999995,2,0.2,South
DE-152156,5/1/22,Segment B,97.44,2,0,West
DE-127922,5/1/22,Segment B,45.839999999999996,4,0,West
DE-151897,5/3/21,Segment A,168.3504,9,0.2,South
DE-128447,10/3/22,Segment C,14.169599999999999,2,0.2,South
DE-122371,10/3/22,Segment C,11.587200000000001,1,0.2,South
DE-157770,10/3/22,Segment C,24.8832,4,0.2,South
DE-133592,10/3/22,Segment C,32.832,3,0.7,South
DE-128846,10/3/22,Segment C,2776.9392,7,0.4,South
DE-140221,10/3/22,Segment C,41.0832,4,0.7,South
DE-118087,10/3/22,Segment C,23.712,2,0.2,South
DE-169838,9/19/22,Segment A,14.364,2,0,Midwest
DE-148747,12/4/20,Segment A,15.209999999999999,5,0,West
DE-150357,12/4/20,Segment A,22.572,6,0,West
DE-148474,1/17/20,Segment B,10.02,2,0,Northeast
DE-154340,1/7/19,Segment A,17.496000000000002,3,0,West
DE-137302,3/5/20,Segment A,28.728,2,0.2,South
DE-127978,12/26/21,Segment A,30.211199999999998,2,0.2,Northeast
DE-109470,9/5/21,Segment A,57.546,1,0,Northeast
DE-102582,9/5/21,Segment A,54.54,5,0.2,Northeast
DE-150231,9/5/21,Segment A,20.448,4,0,Northeast
DE-102197,8/26/19,Segment A,9.612,4,0,South
DE-148768,8/26/19,Segment A,15.606,3,0,South
DE-150630,8/26/19,Segment A,3.042,1,0,South
DE-123141,5/21/20,Segment B,40.464,4,0.2,West
DE-115812,10/17/22,Segment B,461.664,7,0.2,West
DE-150483,11/9/20,Segment A,220.09500000000003,5,0,Northeast
DE-139010,11/9/20,Segment A,11.016,6,0,Northeast
DE-146157,11/9/20,Segment A,12.582,2,0,Northeast
DE-159513,11/9/20,Segment A,809.955,5,0,Northeast
DE-147228,11/21/19,Segment B,2.448,1,0.2,South
DE-105998,11/21/19,Segment B,401.93999999999994,5,0.2,South
DE-122567,10/11/20,Segment A,28.755,1,0,Northeast
DE-157987,3/22/22,Segment A,653.2560000000001,4,0,West
DE-148803,3/22/22,Segment A,9.806400000000002,3,0.2,West
DE-113901,3/22/22,Segment A,7.6896,2,0.2,West
DE-138121,1/4/20,Segment B,48.510000000000005,3,0,Midwest
DE-103891,1/4/20,Segment B,59.849999999999994,5,0,Midwest
DE-114811,12/10/22,Segment A,129.4704,9,0.2,Midwest
DE-151974,9/7/21,Segment B,62.88,4,0.2,South
DE-168823,9/7/21,Segment B,494.376,2,0.2,South
DE-145436,9/4/21,Segment B,130.92000000000002,8,0,South
DE-126200,5/13/19,Segment B,419.184,6,0.2,West
DE-163433,5/13/19,Segment B,12,2,0,West
DE-117947,9/30/21,Segment A,24.516,5,0.2,West
DE-166688,8/5/19,Segment A,14.724,1,0,West
DE-101007,8/5/19,Segment A,14.202,2,0,West
DE-132339,8/5/19,Segment A,41.382,2,0,West
DE-153073,4/15/22,Segment B,297.408,8,0.2,South
DE-106208,6/10/22,Segment B,1081.1399999999999,5,0.2,South
DE-115441,12/30/21,Segment A,63.504000000000005,6,0,Midwest
DE-106180,12/30/21,Segment A,73.764,2,0,Midwest
DE-132990,1/19/19,Segment B,97.296,4,0.2,West
DE-167549,11/21/21,Segment A,136.0728,1,0.2,South
DE-104948,6/11/22,Segment A,79.8984,3,0.2,West
DE-145625,6/11/22,Segment A,10.404,4,0,West
DE-168480,6/11/22,Segment A,14.022,1,0,West
DE-119634,9/11/22,Segment B,127.584,3,0.2,Midwest
DE-101672,4/9/22,Segment B,410.93999999999994,2,0,Midwest
DE-147564,4/9/22,Segment B,460.34999999999997,3,0,Midwest
DE-154284,10/24/20,Segment B,23.328,3,0.2,South
DE-135538,10/24/20,Segment B,521.0415,7,0.3,South
DE-110254,10/24/20,Segment B,15.552,2,0.2,South
DE-110604,5/28/22,Segment B,147.24,6,0,West
DE-126452,5/28/22,Segment B,47.160000000000004,3,0,West
DE-160766,12/5/19,Segment B,522.732,7,0.2,Northeast
DE-105935,12/5/19,Segment B,259.104,4,0.2,Northeast
DE-161676,8/15/21,Segment A,13.985999999999999,3,0,West
DE-105333,8/15/21,Segment A,94.99680000000001,6,0.2,West
DE-111682,9/6/21,Segment B,38.88,5,0.2,South
DE-119144,9/6/21,Segment B,23.712,8,0.2,South
DE-168564,9/6/21,Segment B,15.552,2,0.2,South
DE-141250,6/27/22,Segment A,322.38,3,0.4,Northeast
DE-148859,6/27/22,Segment A,491.3244000000001,14,0.4,Northeast
DE-133781,3/13/22,Segment A,36.369,9,0,South
DE-143063,2/19/22,Segment B,251.964,3,0.2,West
DE-133592,2/19/22,Segment B,164.29500000000002,3,0,West
DE-165078,2/19/22,Segment B,14.73,2,0,West
DE-134516,11/11/22,Segment B,39.528,3,0.2,West
DE-116596,11/19/19,Segment B,33.75,6,0,South
DE-124450,11/19/19,Segment B,14.940000000000001,2,0,South
DE-132948,11/19/19,Segment B,319.62,7,0,South
DE-157084,11/19/19,Segment B,1538.8200000000002,6,0,South
DE-113320,11/18/19,Segment B,32.97,7,0,West
DE-100762,9/25/21,Segment B,94.80000000000001,5,0,West
DE-116379,11/21/21,Segment B,58.5,12,0,West
DE-136658,9/28/21,Segment B,4.3605,3,0.7,Midwest
DE-138737,4/10/21,Segment A,500.9985,5,0.15,West
DE-148411,9/22/22,Segment A,64.78200000000001,2,0,West
DE-105627,9/22/22,Segment A,71.982,2,0,West
DE-109960,8/25/22,Segment B,37.008,4,0.2,Northeast
DE-134915,8/25/22,Segment B,5.6160000000000005,1,0.2,Northeast
DE-110289,2/22/21,Segment A,401.364,5,0.2,West
DE-157966,2/22/21,Segment A,32.616,1,0,West
DE-141551,2/22/21,Segment A,9.585,3,0,West
DE-150714,12/9/22,Segment B,131.88,4,0,West
DE-113530,12/9/22,Segment B,33.635999999999996,1,0.2,West
DE-101672,12/9/22,Segment B,135.72,3,0.2,West
DE-115588,12/9/22,Segment B,64.14,1,0,West
DE-158967,9/19/22,Segment A,9.072000000000001,7,0.2,West
DE-139080,9/19/22,Segment A,91.206,3,0,West
DE-137043,9/12/21,Segment A,202.275,5,0,Midwest
DE-158806,9/24/22,Segment A,65.8584,6,0.8,Midwest
DE-141733,9/24/22,Segment A,18.6624,4,0.2,Midwest
DE-156328,9/24/22,Segment A,35.985600000000005,2,0.2,Midwest
DE-155992,10/6/19,Segment B,23.04,2,0,Midwest
DE-117870,10/23/20,Segment A,32.6592,7,0.2,South
DE-148950,10/23/20,Segment A,135.3456,2,0.2,South
DE-116204,4/1/21,Segment A,252.7038,3,0.4,Northeast
DE-168732,4/1/21,Segment A,28.785600000000002,2,0.2,Northeast
DE-103954,12/30/21,Segment A,10.1088,3,0.2,West
DE-148817,11/4/22,Segment B,39.599999999999994,5,0,South
DE-149048,1/21/22,Segment A,3.168,2,0,Northeast
DE-162901,12/4/21,Segment A,1484.9550000000002,5,0,West
DE-118864,12/4/21,Segment A,100.71000000000001,6,0,West
DE-106950,6/15/21,Segment C,718.9979999999999,5,0.15,West
DE-133242,9/3/21,Segment C,55.836,3,0,West
DE-130162,9/5/19,Segment A,28.785600000000002,2,0.2,South
DE-118955,10/22/22,Segment C,193.88160000000002,2,0.2,Midwest
DE-132829,10/22/22,Segment C,4.8768,1,0.2,Midwest
DE-130043,10/22/22,Segment C,7.4592,4,0.7,Midwest
DE-121223,4/26/22,Segment A,8.006400000000001,4,0.2,West
DE-125682,10/19/20,Segment C,1968.84,5,0,West
DE-168410,10/19/20,Segment C,324,3,0,West
DE-150119,7/5/19,Segment B,29.28,2,0.2,South
DE-158911,7/5/19,Segment B,14.715,5,0.7,South
DE-169369,7/5/19,Segment B,319.824,3,0.2,South
DE-124436,4/5/21,Segment A,529.9056,2,0.2,Northeast
DE-100405,11/14/22,Segment A,1.8576000000000001,1,0.2,South
DE-100930,9/10/22,Segment A,5.7312,2,0.2,West
DE-107440,4/17/20,Segment A,89.64,1,0,Northeast
DE-141992,4/17/20,Segment A,56.0664,13,0.2,Northeast
DE-160059,4/17/20,Segment A,9.639000000000001,3,0,Northeast
DE-158372,7/26/21,Segment C,25.1232,1,0.2,South
DE-160738,8/27/21,Segment B,49.5,6,0,Northeast
DE-102561,8/27/21,Segment B,374.92499999999995,5,0,Northeast
DE-165687,9/12/19,Segment C,429.516,3,0,Midwest
DE-140949,9/12/19,Segment C,68.88,5,0,Midwest
DE-119284,9/12/19,Segment C,398.352,2,0,Midwest
DE-154767,9/12/19,Segment C,48.672000000000004,2,0,Midwest
DE-144029,7/23/21,Segment C,103.44,5,0,West
DE-160717,5/20/22,Segment B,57.024,6,0.2,Midwest
DE-132031,4/29/22,Segment B,12.576,1,0.2,Northeast
DE-120278,4/29/22,Segment B,10.272,2,0.2,Northeast
DE-116897,12/30/22,Segment A,17.64,5,0,West
DE-127194,12/30/22,Segment A,61.614,2,0,West
DE-135251,9/5/22,Segment A,12.009599999999999,6,0.2,West
DE-129462,9/5/22,Segment A,1330.4448,8,0.2,West
DE-113621,3/21/19,Segment B,24.407999999999998,1,0.2,South
DE-114790,9/29/22,Segment A,8.316,3,0,West
DE-128839,1/20/19,Segment A,29.106000000000005,10,0.7,West
DE-164378,1/20/19,Segment A,50.4576,4,0.2,West
DE-169488,1/20/19,Segment A,97.848,5,0.2,West
DE-145541,1/20/19,Segment A,163.323,5,0.7,West
DE-118955,2/15/19,Segment A,14.558399999999999,3,0.2,South
DE-118213,6/10/21,Segment A,110.11680000000001,3,0.2,West
DE-133046,9/26/19,Segment C,702.6624,3,0.2,West
DE-154214,9/26/19,Segment C,23.328,3,0,West
DE-118857,5/31/21,Segment A,111.528,5,0.2,Midwest
DE-120460,12/20/22,Segment A,12.024,5,0.2,West
DE-134915,12/20/22,Segment A,70.4304,2,0.2,West
DE-158337,12/20/22,Segment A,91.81620000000001,7,0.7,West
DE-157322,12/27/22,Segment B,1126.02,2,0,Midwest
DE-135587,6/16/22,Segment C,53.279999999999994,3,0,Midwest
DE-108931,6/16/22,Segment C,101.46,5,0,Midwest
DE-119963,6/16/22,Segment C,21.528000000000002,3,0,Midwest
DE-134803,11/21/21,Segment A,115.56,3,0,South
DE-116596,3/31/19,Segment B,2.8035,1,0.7,South
DE-113131,10/9/22,Segment B,154.78799999999998,1,0.2,West
DE-151330,10/9/22,Segment B,54,2,0,West
DE-156342,10/9/22,Segment B,359.94,4,0,West
DE-140032,10/9/22,Segment B,61.019999999999996,2,0,West
DE-103611,1/31/22,Segment A,377.22240000000005,4,0.2,South
DE-109015,12/12/19,Segment A,21.1248,3,0.2,South
DE-157784,10/24/20,Segment C,4.3104,4,0.8,South
DE-127509,4/2/22,Segment B,35.964,3,0.2,South
DE-155152,4/2/22,Segment B,9.396,3,0.2,South
DE-128237,4/2/22,Segment B,31.212,3,0.2,South
DE-145884,4/2/22,Segment B,327.528,3,0.2,South
DE-102673,1/27/22,Segment A,16.344,2,0.2,South
DE-146633,11/28/19,Segment C,8.832,2,0,West
DE-144015,11/28/19,Segment C,49.68,4,0,West
DE-122756,11/28/19,Segment C,493.59839999999997,4,0.15,West
DE-162201,9/4/20,Segment B,11.484,4,0.7,Northeast
DE-125612,6/13/22,Segment A,57.528000000000006,2,0.2,Midwest
DE-127726,7/16/22,Segment A,5.904,2,0,Northeast
DE-155334,7/16/22,Segment A,7.047000000000001,3,0,Northeast
DE-157217,7/16/22,Segment A,37.71,2,0,Northeast
DE-135608,7/16/22,Segment A,597.7314,6,0.1,Northeast
DE-132017,7/16/22,Segment A,8.064000000000002,2,0,Northeast
DE-123568,11/3/22,Segment B,4.968,1,0.2,Northeast
DE-120138,11/3/22,Segment B,30.204,3,0.2,Northeast
DE-105214,11/3/22,Segment B,13.283999999999999,3,0.2,Northeast
DE-137428,11/3/22,Segment B,1288.8000000000002,4,0.4,Northeast
DE-122392,10/9/21,Segment A,55.764,2,0,West
DE-154284,4/9/21,Segment A,16.128000000000004,4,0,South
DE-164511,10/8/20,Segment A,131.31,5,0,West
DE-164364,5/16/22,Segment A,51.0336,2,0.2,Midwest
DE-155796,5/16/22,Segment A,10.008,2,0.2,Midwest
DE-154676,2/25/19,Segment A,29.6064,4,0.2,West
DE-126452,2/25/19,Segment A,20.4984,3,0.2,West
DE-122168,5/30/20,Segment A,215.973,3,0,Northeast
DE-161067,5/30/20,Segment A,144.288,2,0,Northeast
DE-152170,5/30/20,Segment A,115.965,3,0,Northeast
DE-108210,11/19/21,Segment B,1979.94,4,0,South
DE-120180,12/5/22,Segment B,359.94,10,0.3,Northeast
DE-144092,12/5/22,Segment B,82.152,2,0.2,Northeast
DE-139010,12/5/22,Segment B,20.088,3,0.2,Northeast
DE-158421,12/5/22,Segment B,35.88,5,0.2,Northeast
DE-120404,12/5/22,Segment B,383.952,4,0.2,Northeast
DE-140403,6/6/21,Segment A,19.3968,6,0.2,West
DE-156867,6/6/21,Segment A,52.416000000000004,4,0,West
DE-165204,12/11/21,Segment C,96.336,12,0,West
DE-133494,5/1/22,Segment B,14.669999999999998,2,0,West
DE-167290,4/25/22,Segment C,2.172,1,0,West
DE-127306,5/8/20,Segment C,45.528,2,0,Northeast
DE-145919,3/31/20,Segment B,119.94,5,0.2,South
DE-126214,8/7/22,Segment B,172.94400000000002,3,0.2,South
DE-152807,12/3/22,Segment A,2231.964,4,0,Midwest
DE-150595,6/7/21,Segment A,161.946,6,0,South
DE-106915,6/7/21,Segment A,24.165000000000003,3,0,South
DE-158911,6/7/21,Segment A,291.033,3,0,South
DE-107125,6/7/21,Segment A,53.946,3,0,South
DE-136651,6/7/21,Segment A,57.726,3,0,South
DE-112830,6/7/21,Segment A,10.503,3,0,South
DE-145254,6/7/21,Segment A,11.664000000000001,2,0,South
DE-103674,4/13/20,Segment A,15.687,3,0,Midwest
DE-163419,5/23/22,Segment A,163.7874,2,0.3,Midwest
DE-167626,5/23/22,Segment A,1.4328,2,0.8,Midwest
DE-131912,5/23/22,Segment A,20.1096,3,0.2,Midwest
DE-111164,12/20/21,Segment B,683.955,6,0.5,West
DE-103107,12/20/21,Segment B,15.66,6,0.7,West
DE-104738,12/20/21,Segment B,7.821000000000001,2,0.7,West
DE-109456,9/23/22,Segment C,80.88000000000001,5,0,Northeast
DE-147774,9/8/22,Segment A,22.644000000000002,2,0,West
DE-105172,9/8/22,Segment A,113.90400000000001,4,0.2,West
DE-100363,11/28/19,Segment A,39.312,3,0,West
DE-157721,11/28/19,Segment A,125.93700000000001,7,0,West
DE-114055,11/12/19,Segment B,4.008,1,0.2,South
DE-144071,11/12/19,Segment B,24.983999999999998,6,0.2,South
DE-168389,11/12/19,Segment B,119.268,3,0.2,South
DE-141796,11/12/19,Segment B,54.431999999999995,7,0.2,South
DE-127313,11/12/19,Segment B,101.9898,1,0.32,South
DE-103590,10/3/22,Segment B,15.24,2,0,South
DE-142139,12/14/20,Segment B,9.24,2,0,South
DE-161816,12/14/20,Segment B,84.44999999999999,2,0,South
DE-159184,12/6/20,Segment A,5.832000000000001,1,0,West
DE-159849,12/6/20,Segment A,1193.2649999999999,5,0,West
DE-153045,12/6/20,Segment A,13.446,3,0,West
DE-108931,4/1/22,Segment B,51.81,1,0,South
DE-128818,4/1/22,Segment B,4499.924999999999,5,0,South
DE-131870,4/1/22,Segment B,96.18,4,0,South
DE-125752,3/14/22,Segment C,23.347199999999997,4,0.2,Midwest
DE-101182,3/14/22,Segment C,251.98319999999998,2,0.3,Midwest
DE-121965,3/14/22,Segment C,35.712,5,0.2,Midwest
DE-124926,3/14/22,Segment C,107.7216,1,0.3,Midwest
